refer_id,name,photo,shop_number,market_name,street_address,city,state,language,contact_name,phone_number,shop_ownership,product_min_price,product_max_price,est_year,auto_approve_buyer_request,gst_number,created_date
285473,Prabha Shree,,,,"Lalita Market, Thakurbari Road, Kadamkuan,",Patna,Bihar,1,,9798733022,,,,,0,,2017-01-17 21:55:30
285476,Prasad Textiles,,,,"S 122,2nd Floor, Khetan Super Market, Birla Mandir Road, Bankipur,",Patna,Bihar,1,,9304008947,Y,,,,0,,2017-01-17 21:55:35
285478,Public Fancy Store,,,,"Shop No.-52, Ashok Rajpath, Near Sabjibagh, Bankipur,",Patna,Bihar,1,,9334158678,,,,1998,0,,2017-01-17 21:55:39
285490,Ramaji Fashion Craft,,,,"Shop No 21, Jamuna Appartment, Boring Canal Road, Near Mandir,",Patna,Bihar,1,,9334335313,,,,2003,0,,2017-01-17 21:55:57
285499,Rishu Collection,,,,"Bypass Road, Kankarbagh,",Patna,Bihar,1,,9560748564,Y,,,2014,0,,2017-01-17 21:56:11
285511,S R Enterprise,,,,"Birla Mandir Road, Near Subzi Bagh, Nayatola,",Patna,Bihar,1,,9308481280,N,,,,0,,2017-01-17 21:56:31
285515,Sahiba Collection,,,,"K-40, Hanuman Nagar, Kankarbagh,",Patna,Bihar,1,,9431495400,Y,,,,0,,2017-01-17 21:56:38
285520,Sangini Creation,,shop B5,khetan super market,"Khetan Super Market, Birla Mandir Road, Near Bombay Dyeing Shop No B 5, Bankipur,",Patna,Bihar,1,6123306206,9334639587,Y,100,5000,1994,0,10ADGPNO308MIZX,2017-01-17 21:56:46
285537,Shanti Vastralay,,,,"Thakur Bari Road, Kadamkuan, Behind Shiv Mandir,",Patna,Bihar,1,,9334972347,N,,,1985,0,,2017-01-17 21:57:17
285548,Shree Shyam Textile,,,,"Shop No S/120, 2nd Floor, Ketan Super Market, Birla Mandir Road, P M C Hospital,",Patna,Bihar,1,,9334044351,,,,,0,,2017-01-17 21:57:34
285549,Shri Narayan Textiles,,,,"B 136, Khetan Super Market, Bari Path Road, Birla Mandir, Bankipur,",Patna,Bihar,1,,9334661978,,,,,0,,2017-01-17 21:57:36
285558,Srijan Boutique,,,,"5, Patli Puttra Road, Boring Road, Infront Samah Santi Appartment,",Patna,Bihar,1,,9334149115,Y,,,2000,0,,2017-01-17 21:57:51
285561,Suddh Khadi Bhawan,,,,"137/C, Ground Floor, Maurya Lok Complex, Near Dak Banglow Churaha,",Patna,Bihar,1,,9431020810,,,,1985,0,,2017-01-17 21:57:56
285571,Textiles Mill Agent,,,,"Shop No 76/77, Khetan Super Market 2nd Floor, Birla Mandir Road, Bankipur,",Patna,Bihar,0,,9835217886,,,,2000,0,,2017-01-17 21:58:12
285572,The Elegance Boutique,,,,"G-29,1st Floor,Pushpanjali Complex, Boring Road, Opp SK Puri,",Patna,Bihar,1,,9334014418,,,,2007,0,,2017-01-17 21:58:14
285578,Variety Womens World,,,,"Raja Bazaar,",Patna,Bihar,1,,9334301221,,,,,0,,2017-01-17 21:58:25
285582,Vivah Fashion,,,,"S-46/47, Khetan Super Market, Birla Mandir Road, Bankipur,",Patna,Bihar,1,,9334299328,,,,2003,0,,2017-01-17 21:58:32
285621,Bommana Cloth Mandir,,,,"Nr. Pedda Gopuram,  Main Road, ",Palkot,Andhra Pradesh,1,S.S.V. Rama Rao & Ram Babu,9246668359,,,,,0,,2017-01-17 21:59:39
285679,New Rajyalakshmi Hall A/C,,,,"Chinna Bazar, , ",Nellore,Andhra Pradesh,1,Srinivasulu Bayya. B.V. Ravi Kumar,9849733969,,,,,0,,2017-01-17 22:01:25
286121,Anjali Colth,,,,"Sale, Pawan Nagar Road, Pawan Nagar,  Cidco,",Nashik,Maharashtra,1,,9969231541,Y,100,1000,2016,0,,2017-01-17 22:16:31
286217,Disha Boutiqu Fashion Design Institute,,L 8,Utility Center,"Opposite Rajiv Gandhi Bhawan, Sharanpur,  Near SBI Bank",Nashik,Maharashtra,1,Sunil Karande,9373163304,Y,150,2500,2015,1,,2017-01-17 22:19:38
286235,Fashion Collection,,,,"Shop No-1, Shivaji Road, Shalimar,  Near Rajgharana,",Nashik,Maharashtra,1,,8177931080,Y,,,2015,0,,2017-01-17 22:20:14
286249,Gayatri Collection,,,,"Bitco Point, Nashik Road, ,",Nashik,Maharashtra,1,,9404203678,,,,,0,,2017-01-17 22:20:40
286275,Hastakala Designer Sarees,,,,"Gaikwad City Bazar, Nashik Road,  Bytco Point Near Regimental Plaza Cinemax,",Nashik,Maharashtra,1,,9503565400,,,,2011,0,,2017-01-17 22:21:31
286280,Hira Hosiery,,,,"Shop No 6 Annapurna Sankul, Saraswati Lane, Dahipool Nehru Chowk,  Opposite Praksh Supariwala,",Nashik,Maharashtra,0,,7083780070,Y,100,5000,1994,0,,2017-01-17 22:21:39
286287,Jagdish Sarees,,,,"B-10, Indra Plaza Complex, 141, Shivaji Rd., , ",Nashik,Maharashtra,0, Hitendra & Mahendra,9423191263,,,,,0,,2017-01-17 22:21:52
286317,Kalakruti Collections Cloth,,,,"Suyojit Modern Point Shop No.L 24/25, Tilakwadi Signal, Sharanpur,  Near Rajiv Gandhi Bhavan,",Nashik,Maharashtra,0,,9822367366,,,,2003,0,,2017-01-17 22:22:51
286441,Mohan Textile,,,,"43,Sarda Sankul, M.G.Road, M G Road, Nashik Near Hotel Panchavati, & Haji Mithai,",Nashik,Maharashtra,1,,8551986033,,,,1991,0,,2017-01-17 22:27:12
286464,New Akshay Cut Piece Center,,,,"16/72, Nehru Chowk, Dahipool Nehru Chowk,  Opp Rambandhu Masale Wale,",Nashik,Maharashtra,0,,8308545669,Y,100,23000,1994,0,,2017-01-17 22:27:58
286548,Raj Nx,,,,"Shop No 23/24 Gymkhana Shopping Center, Shivaji Road, Budwar Peth,  Opposite Shivaji Garden,",Nashik,Maharashtra,0,,9822500661,,,,2005,0,,2017-01-17 22:31:20
286596,Ruchi Saree Centre,,,,"Shop No.49, Cidco, Nashik Near Janta Vidyalaya Opposite Pavan Nagar Stop,",Nashik,Maharashtra,1,,9423538252,Y,100,2000,2002,0,,2017-01-17 22:32:59
286659,Sanskruti Paithani,,,,"Nashik Aurangabad Road, Yeola Jalgaon Neur,",Nashik,Maharashtra,1,,9665491220,Y,100,5000,2016,0,,2017-01-17 22:35:00
286661,Sanskruti Paithani & Silk Saree,,,,"Nashik Aurangabad Road, Jalgaon Neur,",Nashik,Maharashtra,0,,9960357004,Y,1000,8000,2016,0,,2017-01-17 22:35:04
286703,Shraddha Collection,,,,"Shop No 03,Bytco Classisc Complex, Shastri Path, Nashik Road,  Near St Philip Church,",Nashik,Maharashtra,0,,9665537379,Y,120,3000,2013,0,,2017-01-17 22:36:25
286715,Shree Khsatriya Collections Saree,,,,"Kanchan Ganga Society, Jail Road, Nashik Road,  Opp. Canara Bank,",Nashik,Maharashtra,0,,9272418616,Y,,,2000,0,,2017-01-17 22:36:48
286766,Style Studio,,,,"Shop No.3 Dream House, Datta Mandir Road, Datta Mandir,  Near Datta Mandir,",Nashik,Maharashtra,1,,7756977704,Y,100,30000,2014,0,,2017-01-17 22:38:30
286979,Darshan Collection,,,,Bohra Masjid Road Itwari,Nagpur,Maharashtra,1,Suresh Sugandh,9763445500,Y,100,1000,1956,0,,2017-01-18 05:07:31
286997,Fayz Redymade Dresses,,,,"Shop No. 1, Kamptee Road, Teka Naka, Near Guruduwara,",Nagpur,Maharashtra,1,,9970659428,N,100,500,2014,0,,2017-01-18 05:08:12
287013,Gopikrishna Saree Centre,,,,"Manchanda Buildin, Opp. Jain Bhawan, Gandhibagh, Near Kali Mata Mandir,",Nagpur,Maharashtra,1,Giriraj,9422825709,Y,100,2500,2000,0,,2017-01-18 05:08:49
287026,Harnoor Saree,,,,"Shop No 59, Wholesale Cloth Market, Gandhibagh,",Nagpur,Maharashtra,1,,9422149584,Y,0,0,0,0,,2017-01-18 05:09:18
287080,Kaveri (A Exclusive Sarees Showroom),,,,"New Tiwari Rd., Badkas Chowk, , ",Nagpur,Maharashtra,1,Bharat Dharmik,9226418485,,,,,0,,2017-01-18 05:11:24
287122,Madan Brothers,,,,"25 W/S Cloth Mkt., Gandhibagh, , ",Nagpur,Maharashtra,1,Manish Madan & Upendra Madan,9422806250,,,,,0,,2017-01-18 05:12:59
287256,Sagar Sadi Syndicate,,,,"Jagnath Rd., Gandhi Bagh, , ",Nagpur,Maharashtra,1,Gobindram Khemchandani,9373397780,,,,,0,,2017-01-18 05:19:10
287264,Sajeelee Sadiyan,,,,"45, W/s Cloth Mkt, Gandhi Bagh, , ",Nagpur,Maharashtra,1,Ramesh Lalwaney,9225668600,,,,,0,,2017-01-18 05:19:32
287407,Vijay Laxmi Sarees (Pvt) Ltd,,,,"Sh.No.7,  W/s Cloth Mkt, Gandhi Bagh, , ",Nagpur,Maharashtra,1, Harbans Lal & Pawan,9422169365,,,,,0,,2017-01-18 05:25:52
287424,Ganga,,,,"82, W/s Cloth Mkt, Gandhibagh, , ",Nagaur,Rajasthan,1,R. Kriplani,9326549799,,,,,0,,2017-01-18 05:26:41
287449,AK Textiles,,,,"No. 742, M G Road, Near Bilal Masjid, Udayagiri,",Mysore,Karnataka,1,,9986517086,Y,250,4000,1999,0,,2017-01-18 05:27:54
287452,Al Falah Silk Emporium,,,,"No. 8-9, Baharistan Complex, Sawday Road, Mandi Mohalla, Opposite Masjid Azam,",Mysore,Karnataka,1,,9060484569,Y,,,2014,0,,2017-01-18 05:28:02
287458,Anand Brothers,,,,"No. 1751, Sayyaji Rao Road, Opposite Devaraja Market,",Mysore,Karnataka,1,,9980620678,Y,500,5000,2000,0,,2017-01-18 05:28:18
287470,Badsha Silk & Sarees,,,,"Victoria Commerical Complex, Old Bank Road, Sayyaji Rao Road, Near SBM,",Mysore,Karnataka,1,,9845182777,N,1000,25000,1980,0,,2017-01-18 05:28:51
287487,Bhavana Collection,,,,"No 131, 35th East Cross, Near Head Post Office, Halladakere,",Mysore,Karnataka,1,,9449241700,Y,,,1997,0,,2017-01-18 05:29:41
287511,Delhi Golden Collections,,,,"No. 2180, Sawday Road,Meena Bazaar, Lashkar Mohalla,",Mysore,Karnataka,0,,9343275199,Y,,,2002,0,,2017-01-18 05:30:49
287513,Dhanalakshmi Textiles & Garments,,,,"Shop No. 1229 , New Saukar Chennaiah Road, Janatha Nagar, Near Maruthi Temple,",Mysore,Karnataka,1,Bhagwan Ram,9448673037,Y,,,2005,0,,2017-01-18 05:30:55
287516,Dress Code,,,,"No. 23/A, KHB 1st Stage,1st Cross, Behind Hotel Mylari, Kuvempunagar,",Mysore,Karnataka,1,,9880929574,Y,200,4000,2010,0,,2017-01-18 05:31:03
287550,Karnataka Saree Centre,,,,"No. 955, Zoo Garden Main Road, Ittigegud,",Mysore,Karnataka,1,,9448958335,,,,,0,,2017-01-18 05:32:32
287553,Karnataka Silk Industries Corporation Ltd.,,,,"Zoo Complex, Indira Nagar,",Mysore,Karnataka,1,,9632261476,Y,,,,0,,2017-01-18 05:32:40
287561,Khetlal Ji Saree Udhyog,,,,"950, 5th Cross, Lashkar Mohalla, K.R.Hospital Road, ",Mysore,Karnataka,1,Mangilal Parihar,9342987703,,,,,0,,2017-01-18 05:33:02
287571,Malleshwar / Manali Silk,,,,"Maurya Hotel Building, 2nd H.R. Street, ",Mysore,Karnataka,1,Tara Chand,9880111947,,,,,0,,2017-01-18 05:33:28
287572,Mallinath Sarees,,,,"Shop No. 1109/1, New No, 2nd Main Road, Near Chamundipuram Circle, Vidyaranyapuram,",Mysore,Karnataka,1,,9449406669,Y,,,1980,0,,2017-01-18 05:33:31
287574,Man Pasand Silk Sarees,,,,"1015, Shanthi Complex, 1st Fl, Uma Talkies Road, ",Mysore,Karnataka,1,"Rajmal Durgani, Rahul Durgani",9886168117,,,,,0,,2017-01-18 05:33:38
287577,Manish Selection,,,,"Shop No. 926, 5th West Cross,",Mysore,Karnataka,1,,9901675443,Y,,,,0,,2017-01-18 05:33:48
287586,Manoranjan Silk Centre,,,,"S R Road, H R Street, Near Olampia Theater,",Mysore,Karnataka,1,,9342184541,Y,,,,0,,2017-01-18 05:34:16
287594,Meenakshi Silks & Sarees,,,,"23, Devaraja Mkt, Building, Sayyaji Rao Road, ",Mysore,Karnataka,1,D. Ramesh Jain,9884243725,,,,,0,,2017-01-18 05:34:37
287608,Mysore Sarees & Silks,,,,"No. 2938, Next Syndicate Bank, B N Road, Opposite Bishop House, Near Five Light Circle,",Mysore,Karnataka,1,,9845212096,Y,,,1962,0,,2017-01-18 05:35:14
287623,Navkar Creations,,,,"Shop No. 943, K T Street, Near Chandra Palace,",Mysore,Karnataka,1,,9986803699,Y,,,2002,0,,2017-01-18 05:35:56
287630,New Collection,,,,"1252-M, Irwin Road, Mandi Mohalla, Behind Dutta Ayurveda,",Mysore,Karnataka,1,,9964322028,Y,,,2011,0,,2017-01-18 05:36:17
287643,Pavan Fashions,,,,"Shop No. 1229/1, 2nd Cross, Irwin Road, Mandi Mohalla, Behind Unani Hospital,",Mysore,Karnataka,1,,9880767813,Y,,,2009,0,,2017-01-18 05:36:51
287645,Pooja Syndicate,,1690,,"H R Street, 2nd Cross, Devaraja Mohalla, Near Hotel Lusea,",Mysore,Karnataka,1,,8105365050,N,0,0,1997,0,,2017-01-18 05:36:57
287652,Rahul Sarees,,,,"1023, 5th West Cross, Ashoka Road, ",Mysore,Karnataka,1,Lalith Kumar Bhandari,9342110122,,,,,0,,2017-01-18 05:37:18
287656,Raj Saree Mandir,,,,"No 961, 5th West Cross, Ashoka Road, Kumbarageri,",Mysore,Karnataka,1,,8884251006,Y,,,2005,0,,2017-01-18 05:37:29
287665,Rangeela Dresses,,,,"No. C-6, Nakoda Plaza, Uma Talkies Road, Lashkar Mohalla, Next to Uma Talkies,",Mysore,Karnataka,1,,9342644110,Y,,,2009,0,,2017-01-18 05:38:09
287669,Ranjitha Saree,,,,"Shop No. 805/806, Gandhi Square Road, Lashkar Mohalla, Near Sumangali Silks,",Mysore,Karnataka,1,,9448940443,Y,,,2013,0,,2017-01-18 05:38:37
287692,SB Raj & Co,,,,"No 50, URS Complex, Old Bank Road, Gandhi Square,",Mysore,Karnataka,1,,9845127100,Y,,,,0,,2017-01-18 05:40:09
287703,Shree Ganesh Saree Centre,,,,"Shop No. 769/1, Dr.Rajkumar Road, Opposite Ganesha Temple, Yaraganahalli,",Mysore,Karnataka,1,,8050259934,Y,,,2013,0,,2017-01-18 05:40:42
287712,Sindoor Silk,,,,"Tejas Complex, Sayyaji Rao Road, Next To Bombay Tiffin,",Mysore,Karnataka,1,,9036732560,Y,,,1984,0,,2017-01-18 05:41:09
287717,Sri Amba Stores,,,,"Makkaji Chowk Complex,",Mysore,Karnataka,1,,8050453501,Y,,,,0,,2017-01-18 05:41:23
287745,Sunshine Collections,,,,"53/3, St. Mary, Maruthi Circle, Maruthi Complex,",Mysore,Karnataka,1,,9945521770,Y,,,2013,0,,2017-01-18 05:42:56
287775,Vishnu Fashion,,,,"862/1, 4th Cross, Uma Talkies Road, K T Street, Behind Dasprakash Hotel,",Mysore,Karnataka,1,,9480191838,Y,,,2012,0,,2017-01-18 05:44:33
287778,Well Dress,,,,"No 61/1, Devaraja URS Road, 2nd Cross, Devaraja Mohalla,",Mysore,Karnataka,1,,9845111788,Y,,,,0,,2017-01-18 05:44:42
287796,Aakanksha Sarees,,,,"5&6, Vaishali Shopping Centre, Nr. Sahakari Bhandar, V.M. Rd. Juhu, Vile Parle, , ",Mumbai,Maharashtra,1,Paresh Bhai & Ramesh Bhai,9833005561,,,,,0,,2017-01-18 05:45:39
287803,Aarkay Sarees,,,,"95, Labh Niwas, Shop No. 17, 1st Fl., Dr. Atmaram Merchant Marg, Bhuleshwar, , ",Mumbai,Maharashtra,1,Ravinder Singh Randhawa,9321715079,,,,,0,,2017-01-18 05:46:02
287816,ADNS Women Court,,,,"9/10, Jai Gopal Industrial Estate, Bhavani Shankar Road, Dadar West,  Near Sharda Aashram,",Mumbai,Maharashtra,1,,9619007989,Y,,,2007,0,,2017-01-18 05:46:44
287833,Akrishti,,,,"A 101, Amit Apts, Raut Lane, Juhu, , ",Mumbai,Maharashtra,1,Paayel Agarwal & Ashish Bagaria,9870480129,,,,,0,,2017-01-18 05:47:41
287834,Akruti Sarees,,,,"384-M, Dhaboikarwadi, 2nd Fl, Room No 6, Kalbadevi Rd, , ",Mumbai,Maharashtra,0, Dinesh B. & Lalit C. ,9820091708,,,,,0,,2017-01-18 05:47:45
287850,Ami Clothing Pvt Ltd,,,,"217/220, Saraf Udyog Bhavan, Chincholi Fatak, Malad West,",Mumbai,Maharashtra,1,Dharmendra Shah/Dipen Shah,9323217630,,,,,0,,2017-01-18 05:48:39
287852,Amit Sarees,,,,"142, Dadar Gully, M.J Mkt, Zaveri Bazar, , ",Mumbai,Maharashtra,0, Punit & Sidharath,9322231012,,,,,0,,2017-01-18 05:48:45
287863,Ankur Sarees / Ankur Creation,,,,"47, Old Hanuman Lane, Shanti Bhawan, 2nd Fl, Room No 29&33, Kalbadevi Rd, , ",Mumbai,Maharashtra,0, Harish & Vineet,9820497310,,,,,0,,2017-01-18 05:49:21
287865,Anmol Creation,,,,"9-11, Bhaskar Lane, Sh. No. 2, Dr. A.M Rd, Bhuleshwar, , ",Mumbai,Maharashtra,1,Atul Rathod,9820307889,,,,,0,,2017-01-18 05:49:27
287870,Anora Fashions Pvt Ltd,,,,"Shop No 06, Ram Gopal Industrial Estate, 240, Senapati Bapat Marg, Dadar West,  Opposite Kohinoor Tech,",Mumbai,Maharashtra,1,,9967720940,Y,299,4000,2005,0,,2017-01-18 05:49:44
287902,Balaji Fashion,,,,"76/86 Laxmi Bhavan 40, Old Hanuman Lane, Kalbadevi Road, Kalbadevi, Mumbai,",Mumbai,Maharashtra,1,,9324916761,N,,,2007,0,,2017-01-18 05:51:31
288125,Gurukripa Garments,,,,"Janta Market 2Nd Floor, Shop No 2387, Senapati Bapat Marg, Dadar West,  Near Mahim Road,",Mumbai,Maharashtra,1,,9920393671,,50,1000,2015,0,,2017-01-18 06:04:05
288160,Her Complete Women,,,,"Ganesh Co Operative Housing Society Ltd, Motilal Nagar No 1, Road No 06, Goregaon West, ,",Mumbai,Maharashtra,1,,9158555444,,,,2010,0,,2017-01-18 06:05:55
288163,Himgiri Fashion,,,,"Shop No. 5, Laxmi Apartment, 90 Feet Rd, Thakur Complex, Kandivali(E), , ",Mumbai,Maharashtra,1,Sanjay Mehta,9029027192,,,,,0,,2017-01-18 06:06:06
288220,Kala,,,,"Sh No. 13, Sai Ganesh Sadan, Senapati Bapat Rd, , ",Mumbai,Maharashtra,1,Ketan Chheda & Dhiraj,9967475555,,,,,0,,2017-01-18 06:09:14
288311,Kulsum Cloth Store,,,,"Building No 2, Madina House, 7, Karimi Park, Vaishali Nagar, Jogeshwari West, Mumbai, Near Oshiwara Garden Road,",Mumbai,Maharashtra,1,,9833262686,Y,,,1992,0,,2017-01-18 06:14:12
288391,Man Mandir Saree Centre,,,,"1-A, Jaihind Estate, S. No.12, Dr. A.M. Rd, Bhuleshwar, , ",Mumbai,Maharashtra,0, Ashok & Vikram,9892853681,,,,,0,,2017-01-18 06:18:38
288397,Manoj Trading Company,,,,"265,Kanak Chambers, Old Dhan Mkt, 2nd Fl, Room 206, Kalbadevi Rd, , ",Mumbai,Maharashtra,1, Sampat Kr & Manoj,9324532945,,,,,0,,2017-01-18 06:18:58
288406,Markcel Tex Fashions,,,,"Shop No 101,Basant Plaza,Kasturba Talkies Bulding,Malad StationMalad West,",Mumbai,Maharashtra,1,,9769315272,N,65,999,2004,0,,2017-01-18 06:19:28
288514,Nirbhaya Silk House,,,,"Ram Mandir, 1st Fl, 271, Kalbadevi Rd, , ",Mumbai,Maharashtra,1,Ambalal & Raajyesh,9833616633,,,,,0,,2017-01-18 06:25:43
288632,Punit Creation,,,,"51/53, Ganesh Wadi, Laxmidas Khimji Chawl, R.No.4 Gr.Fl, Zaveri Bazar, , ",Mumbai,Maharashtra,1,,9321024576,,,,,0,,2017-01-18 06:32:43
288637,PV Fabrics,,,,"Shop No.3, Gr. Fl., Thanawala Bld., 2nd Fabaswadi Opp. Poddar School, , ",Mumbai,Maharashtra,0,Vinay Mehta,9323176947,,,,,0,,2017-01-18 06:33:03
288639,Queens Fashions,,,,"2/146, Krishna Bhawan Bld, Gr.Fl, Dr. Wigas Street, Kalbadevi Rd, , ",Mumbai,Maharashtra,1,Rajesh S. Shah,9833928787,,,,,0,,2017-01-18 06:33:11
288717,RM Fashion,,,,"52/54, Old Hanuman Lane, Parvati Bhavan, 1st Fl. R. No. 13-A, , ",Mumbai,Maharashtra,1,Raju Banda,9869254091,,,,,0,,2017-01-18 06:37:30
288741,Rpg Design Studio,,,,"9, Jay Gopal Ind. Estate, Bhavani Shankar Cross Rd, Dadar (W), , ",Mumbai,Maharashtra,1,Rhythem Shah,9820476493,,,,,0,,2017-01-18 06:38:51
288753,Rushabh Creation,,,,"271, Kalbadevi Rd, 1st Fl, Shop No.2, Ram Mandir, Opp Hotel Adarsh, , ",Mumbai,Maharashtra,1,Satish Jain & Babu Chopra,9322619445,,,,,0,,2017-01-18 06:39:31
288787,Sakshi,,,,"313, Apple Plaza, Senapati Bapat Marg, Dadar West, Above Hdfc Bank, Behind Kohinoor Technical,",Mumbai,Maharashtra,1,,9322121123,N,100,1000,2013,0,,2017-01-18 06:41:20
288896,Shreenathji Garment,,,,"Room No 7, Ghulam Rasul Chawl, Khotwadi Area, Santacruz West, Near Jain Temple,",Mumbai,Maharashtra,0,,9892014434,N,595,800,2014,0,,2017-01-18 06:47:32
288903,Shriram Creation,,15c Samrat Mill Compound L.B.S.MARG Vikhroli(w) Mumbai 79,,"4 A, Vardhaman Service Indl Est, LBS Marg, Vikhroli West,",Mumbai,Maharashtra,1,Vikas Bhai,9819779219,,,,,0,,2017-01-18 06:47:57
288932,Smart Lady,,8,Miranda Complex,Dadar (W),Mumbai,Maharashtra,1,Rahul Chheda,9821095540,Y,1500,4000,2006,1,,2017-01-18 06:49:38
289091,Vandana Design Studio,,,,"76/86, Shop No.2, Ground Fl, Laxmi Bhawan, Old Hanuman Lane, Kalbadevi Rd, , ",Mumbai,Maharashtra,1,Kammal Agrawal,9820525872,,,,,0,,2017-01-18 06:58:40
289104,Varsha Fashions Pvt Ltd,,,,"294-A, Govind Wadi, Opp. Vithalwadi, Kalbadevi, , ",Mumbai,Maharashtra,1,Suresh Kapadia,9322936500,,,,,0,,2017-01-18 06:59:27
289118,Vibhuti Art,,,,"90-B, Ganpati Niwas, 1st Fl, Room No. 104, Old Hanuman Lane, Kalbadevi Rd, , ",Mumbai,Maharashtra,1, Rajiv & Harilal,9224426445,,,,,0,,2017-01-18 07:00:16
289170,Chamunda Sarees,,,,"Shop No. 6-8, Morbi Plaza, 1st Floor, Gadhani Raang,",Morbi,Gujarat,1,Jitu,9687267776,Y,100,25000,2012,0,,2017-01-18 07:03:20
289201,Chhotelal & Sons,,,,"Moradabad Nr Gola Ganj School, Bahjoi,",Moradabad,Uttar Pradesh,1,,9412389336,Y,,,,0,,2017-01-18 07:05:04
289210,Gurbachan Singh & Sons,,,,"Budh Bazar Station Road,",Moradabad,Uttar Pradesh,1,,9359939008,Y,,,1981,0,,2017-01-18 07:05:32
289222,Ladharam Shyam Sundar,,,,"Buddh Bazar, Manpur Street,",Moradabad,Uttar Pradesh,1,,9837040857,Y,,,1976,0,,2017-01-18 07:06:10
289231,Mohan Saree Centre,,,,"Shop No 6 Kunwar Shopping Complex, Station Road, Budh Bazar,",Moradabad,Uttar Pradesh,1,,9837836230,Y,,,2006,0,,2017-01-18 07:06:38
289234,Naveen Vastra Bhandar,,,,"Chandausi, Laxmi Bazar,",Moradabad,Uttar Pradesh,1,,9634322250,Y,,,1956,0,,2017-01-18 07:06:47
289236,New Janata Saree Emporium,,,,"Budh Bazar, Moradabad, Uttar Pradesh, Court Road, Thakurdwara Up,",Moradabad,Uttar Pradesh,1,,9012875082,Y,,,1976,0,,2017-01-18 07:06:54
289243,Prabhu Dayal Ashok Kumar,,,,"Station Road Budh Bazar, Opp Rajan Hotel,",Moradabad,Uttar Pradesh,1,,9359709696,Y,,,1954,0,,2017-01-18 07:07:15
289249,Raza Saree Centre,,,,"Janta Crockery Store Wali Gali, Bhure Ka Chauraha,",Moradabad,Uttar Pradesh,1,,9557098895,Y,,,,0,,2017-01-18 07:07:35
289253,RP Textile,,,,"Station RoadBudh Bazar,",Moradabad,Uttar Pradesh,1,,8650038236,Y,,,,0,,2017-01-18 07:07:49
289264,Shakti Cloth House,,Behind Police Choky,"Budh Bazar , Station Road",Moradabad,Moradabad,Uttar Pradesh,1,L. N. Chaba,9412243531,Y,105,2500,1986,0,,2017-01-18 07:08:23
289268,Shree Sai Nath Textiles,,,,"Sh No 6, Basement Station Road, Ahuja Mkt, Behind Kuwar Cinema,",Moradabad,Uttar Pradesh,1,,9675966320,Y,,,1986,0,,2017-01-18 07:08:35
289278,Vikram Sarees Center,,,,"Kanth Rd,",Moradabad,Uttar Pradesh,1,,9358955542,,,,,0,,2017-01-18 07:09:05
289282,DH Srinivasa & Co.,,,,"Near Sri Panduranga Swamy Temple, ",Molkalmuru,Karnataka,1,"D.H. Srinivas, D.H. Manjunath & D.H. Siddeshwara",9880609174,,,,,0,,2017-01-18 07:09:17
289283,Kanaka Silks & Sarees,,,,"L.B. Road, Nr. A.T.M. SBM, ",Molkalmuru,Karnataka,1,K. Rajashekar,9880710333,,,,,0,,2017-01-18 07:09:21
289284,PM Chandrashekar,,,,"Sri Panduranga Swamy Temple Street, ",Molkalmuru,Karnataka,1,P.M. Chandrashekar,9448589310,,,,,0,,2017-01-18 07:09:24
289298,Muneer Cloth House,,,,"Shop no 346, Sector -56, Opp Govt. Middle School,",Mohali,Punjab,1,,9855038577,,,,2012,0,,2017-01-18 07:10:09
289323,Aavaran-Women's Wear,,,,"Delhi Road,",Meerut,Uttar Pradesh,1,,9837044777,Y,,,,0,,2017-01-18 07:11:30
289352,Badrinath Handloom Factory,,,,"Khandak Bazaar,",Meerut,Uttar Pradesh,1,,9319322444,Y,,,,0,,2017-01-18 07:13:03
289377,Dayal Khadi Bhandar,,,,"313-314, Subhash Bazaar, Near Police Chowki",Meerut,Uttar Pradesh,1,Sudhir Kumar Kansal,9319411512,Y,300,2000,1982,1,,2017-01-18 07:14:22
289415,Haji Shahid,,,,"207, Sabun Wali Gali, Purwa Elahi Baksh, Jatav Gate,",Meerut,Uttar Pradesh,1,,9897259516,Y,,,2004,0,,2017-01-18 07:16:25
289420,Heena Cloth House,,,,"Shop No-19, Ekta Complex, Moulana Ashik Elahi Road, Opp Nagar Nigam, Near Thana Delhi Gate,",Meerut,Uttar Pradesh,1,,9358285823,Y,,,1996,0,,2017-01-18 07:16:43
289430,Jai Chanda Textiles,,,,"247, Brahmpuri, Near Rangraj & Kanti Ata Chakki,",Meerut,Uttar Pradesh,1,,9837620430,Y,,,2006,0,,2017-01-18 07:17:15
289438,Jain Shawl Store,,,,"Shop No 275, Shivam Complex, Sadar Chowk Path, Meerut Cantt, Near Abulane,",Meerut,Uttar Pradesh,1,,9319310453,Y,,,2000,0,,2017-01-18 07:17:43
289446,Junaid Handloom,,,,"14/265, Ashiyana Colony, Hapur Road,",Meerut,Uttar Pradesh,1,,9997940236,Y,,,,0,,2017-01-18 07:18:08
289533,Paridhan Suit Centre,,,,"286, Subhash Bazaar, Near Budhana Gate,",Meerut,Uttar Pradesh,1,,9358401442,Y,,,1960,0,,2017-01-18 07:22:55
289542,Praveen Cloth House,,,,"Kila Parakshit Road, Mawana Road, Main Bazaar Ram Nagar Gate,",Meerut,Uttar Pradesh,1,,9528591121,Y,,,,0,,2017-01-18 07:23:26
